order_id,local_time,country_code,store_address,payment_status,n_of_products,products_total,final_status
33037148,21:25:14,EC,54679,PAID,1,4.43,DeliveredStatus
32240520,20:35:24,TR,65753,PAID,2,2.86,DeliveredStatus
32212402,15:01:37,ES,32498,PAID,3,13.4,DeliveredStatus
33243948,15:34:39,UA,59906,PAID,3,3.93,DeliveredStatus
32247032,18:12:16,ES,15871,PAID,1,2.95,CanceledStatus
32588541,20:11:26,ES,18684,PAID,10,14.28,DeliveredStatus
32590414,20:21:10,IT,10691,PAID,3,10.15,DeliveredStatus
32438938,20:11:56,IT,12513,PAID,2,19,DeliveredStatus
32417559,18:51:08,ES,47201,PAID,2,10.2,CanceledStatus
33119459,21:44:43,TR,64273,PAID,1,2.12,DeliveredStatus
33437140,11:07:05,EC,36695,PAID,1,4.18,DeliveredStatus
32478128,15:06:56,CR,72002,PAID,2,10.07,DeliveredStatus
32352507,10:47:45,TR,44190,PAID,1,1.55,DeliveredStatus
33262533,17:58:54,UA,49696,PAID,1,6.04,DeliveredStatus
32843407,21:04:46,UA,73947,PAID,2,5.11,DeliveredStatus
32232224,16:36:38,ES,30141,PAID,3,18.85,DeliveredStatus
32413114,12:27:08,PE,44495,PAID,1,15.43,DeliveredStatus
32180243,23:13:02,PE,59011,PAID,1,5.85,DeliveredStatus
33416169,08:41:14,EC,36695,PAID,2,9.48,DeliveredStatus
33308814,14:54:43,PE,15938,PAID,1,10.75,DeliveredStatus
32185996,10:04:38,ES,20116,PAID,9,11.76,DeliveredStatus
33331443,21:10:35,ES,28669,PAID,4,19.9,DeliveredStatus
32536269,12:55:43,ES,21293,PAID,1,50,DeliveredStatus
33477498,14:17:02,PE,43593,PAID,1,24.17,DeliveredStatus
32413390,14:28:40,AR,61787,PAID,1,3.75,DeliveredStatus
32440681,20:16:46,ES,69027,PAID,8,45.2,DeliveredStatus
33274301,14:27:24,AR,28286,PAID,3,5.51,DeliveredStatus
32050683,16:48:03,IT,12513,PAID,2,13,DeliveredStatus
32023350,09:27:54,AR,63049,PAID,3,11.99,DeliveredStatus
32192191,08:20:34,CL,17014,PAID,3,0.12,CanceledStatus
33537645,20:49:55,AR,55171,PAID,2,3.39,DeliveredStatus
32974849,23:08:34,GE,59240,PAID,3,8.77,DeliveredStatus
32584545,12:50:12,CR,72004,PAID,1,5.61,DeliveredStatus
32968972,13:39:37,PE,65906,PAID,4,35.44,DeliveredStatus
33367782,20:16:35,EC,41408,PAID,1,4.45,DeliveredStatus
32695462,18:23:25,IT,10553,PAID,1,3.5,DeliveredStatus
32256738,19:55:16,ES,69025,PAID,2,10.9,DeliveredStatus
33545994,19:50:09,PE,47392,PAID,1,3.23,DeliveredStatus
32855554,20:59:22,ES,5900,PAID,5,7.59,CanceledStatus
32932309,15:02:08,ES,203,PAID,2,6.4,DeliveredStatus
33029078,21:50:21,AR,63041,PAID,8,6.2,DeliveredStatus
32509759,20:00:38,PE,47393,PAID,2,10.11,DeliveredStatus
33345100,22:25:42,PT,71798,NOT_PAID,3,6.96,DeliveredStatus
32685315,13:01:13,AR,41678,PAID,2,8.43,DeliveredStatus
32570206,19:17:47,UA,64520,PAID,4,25.04,DeliveredStatus
33535891,20:36:58,AR,61664,PAID,1,5.49,DeliveredStatus
32811212,16:19:56,IT,1463,PAID,6,21.17,DeliveredStatus
33416044,14:40:35,ES,27639,PAID,2,15.95,DeliveredStatus
32657570,12:15:09,MA,33265,PAID,2,4.61,DeliveredStatus
32557093,12:24:21,AR,48152,PAID,4,25.17,DeliveredStatus
33301242,21:30:11,RO,71912,PAID,1,3.08,DeliveredStatus
32743264,22:32:14,MA,53872,PAID,1,3.22,DeliveredStatus
32776622,23:14:14,PE,13176,PAID,1,3.74,DeliveredStatus
33467192,20:03:18,ES,50204,PAID,2,10,DeliveredStatus
32521468,00:09:01,AR,63432,PAID,1,2.99,DeliveredStatus
32217523,15:38:59,ES,19777,PAID,2,9.25,DeliveredStatus
32216893,18:34:02,GE,56621,PAID,1,5.46,DeliveredStatus
32815753,17:59:59,EG,28936,PAID,1,2.28,DeliveredStatus
33329884,21:04:23,ES,28675,PAID,2,7,DeliveredStatus
33400036,13:05:49,ES,45101,PAID,3,14.4,DeliveredStatus
32691986,16:58:02,PT,74059,PAID,1,6.35,DeliveredStatus
33358085,21:12:37,AR,56360,PAID,5,1.84,DeliveredStatus
33062594,13:46:17,ES,49068,PAID,3,7.9,DeliveredStatus
32072797,19:07:49,ES,7744,PAID,5,11.47,DeliveredStatus
33392690,12:25:51,UA,64164,PAID,3,6.28,DeliveredStatus
32680174,12:12:54,CL,31334,PAID,1,0.07,DeliveredStatus
33242614,10:25:40,AR,32277,PAID,1,0.26,DeliveredStatus
32587404,22:06:00,TR,28725,PAID,3,2.29,DeliveredStatus
33440780,12:03:10,PE,32530,PAID,4,26.83,DeliveredStatus
32071960,20:03:48,EG,53061,PAID,1,4.29,DeliveredStatus
32014793,11:56:51,ES,2375,PAID,8,27.43,DeliveredStatus
32806885,11:38:44,AR,34592,PAID,1,6.38,DeliveredStatus
32628274,20:37:33,AR,55115,PAID,1,4.42,DeliveredStatus
32366334,13:15:59,FR,60701,PAID,2,6.8,DeliveredStatus
32779850,11:57:40,TR,64886,PAID,1,7.68,DeliveredStatus
33198305,19:59:45,PE,51853,PAID,2,7,DeliveredStatus
33189609,21:01:43,AR,33445,PAID,1,7.12,DeliveredStatus
32545234,14:24:23,ES,14692,PAID,2,18.98,DeliveredStatus
33268014,16:42:17,PT,21390,PAID,3,15.9,DeliveredStatus
33532321,20:10:49,AR,74871,PAID,6,3.89,DeliveredStatus
33082839,12:08:55,AR,14121,PAID,1,6.06,DeliveredStatus
32571920,12:30:22,PE,51832,PAID,1,6.63,DeliveredStatus
32820375,13:39:41,AR,34039,PAID,1,2.97,DeliveredStatus
33110982,20:06:26,RO,73043,PAID,1,3.16,DeliveredStatus
33395017,12:09:32,ES,5808,PAID,3,5.51,DeliveredStatus
32943271,12:42:10,AR,13568,PAID,1,11.76,DeliveredStatus
32063192,20:14:44,TR,48258,PAID,1,2.95,DeliveredStatus
32792799,13:29:18,MA,33265,PAID,4,8.94,DeliveredStatus
33187367,20:45:05,AR,16571,PAID,1,4.45,DeliveredStatus
32702289,13:09:26,PE,45233,PAID,1,5.87,DeliveredStatus
33012799,19:15:26,AR,61651,PAID,4,20.38,DeliveredStatus
32104140,17:00:41,AR,64355,PAID,1,13.18,DeliveredStatus
32950503,19:42:20,TR,72159,PAID,1,5.35,DeliveredStatus
33120260,20:47:59,UA,71779,PAID,3,4.28,DeliveredStatus
32167167,22:35:11,AR,68271,PAID,1,6.03,DeliveredStatus
32497105,20:23:05,AR,56360,PAID,6,2.25,DeliveredStatus
33147099,22:16:51,EG,28082,PAID,1,4.03,DeliveredStatus
33207042,21:01:40,PE,44500,PAID,1,5.93,DeliveredStatus
32793371,13:35:01,IT,6590,PAID,1,0.52,CanceledStatus
33357606,19:09:28,PA,62221,PAID,1,15.09,DeliveredStatus
32619037,00:58:05,TR,66615,PAID,4,7.22,DeliveredStatus
32210333,16:47:02,TR,54818,PAID,1,5.72,DeliveredStatus
33269540,18:54:22,EG,28936,PAID,1,2.55,DeliveredStatus
32798338,13:20:02,ES,30118,PAID,5,8.05,DeliveredStatus
33061196,14:37:37,UA,67081,PAID,3,18.09,CanceledStatus
32356280,12:53:34,TR,67926,PAID,2,3.89,DeliveredStatus
32552202,08:34:11,GT,29225,PAID,1,14.86,DeliveredStatus
33336459,16:32:28,PE,28489,PAID,1,3.63,DeliveredStatus
32938138,11:56:41,AR,63014,PAID,3,2.38,DeliveredStatus
32797916,16:16:37,TR,61693,PAID,1,0.82,DeliveredStatus
33022009,19:43:47,DO,48440,PAID,2,10.79,DeliveredStatus
32892701,19:48:39,PE,44520,PAID,1,6.38,DeliveredStatus
33460227,13:20:39,PE,44409,PAID,1,6.45,DeliveredStatus
32231952,17:36:04,ES,8215,PAID,5,6.31,DeliveredStatus
33189474,21:00:41,AR,17239,PAID,3,4.98,DeliveredStatus
32600199,21:05:37,FR,3002,PAID,1,8.5,DeliveredStatus
32752750,20:01:57,AR,34588,PAID,3,9.98,DeliveredStatus
32237998,19:18:41,RO,66002,PAID,2,7.58,DeliveredStatus
32626351,20:19:29,AR,16170,PAID,2,11.5,DeliveredStatus
33291551,19:54:50,IT,12513,PAID,6,30.7,DeliveredStatus
32898243,20:46:28,PE,36504,PAID,2,8.07,DeliveredStatus
32179355,00:50:32,AR,12787,NOT_PAID,2,6.52,DeliveredStatus
33108972,18:56:30,IT,11176,PAID,1,2.99,DeliveredStatus
32042952,15:51:17,FR,3160,PAID,2,6.8,DeliveredStatus
33055027,08:28:05,PE,11379,PAID,2,2.15,DeliveredStatus
32437812,14:08:39,PE,65879,PAID,1,11.97,CanceledStatus
32312501,23:36:54,FR,1207,PAID,3,7.8,DeliveredStatus
33352072,20:28:07,AR,53713,PAID,5,5.4,DeliveredStatus
32668192,09:13:43,DO,62328,PAID,1,2.79,DeliveredStatus
33440300,20:30:17,GE,73933,PAID,2,4.32,DeliveredStatus
33528402,17:32:30,PE,36503,PAID,1,5.81,DeliveredStatus
32355509,12:36:39,KE,55782,PAID,3,10.01,DeliveredStatus
32137277,19:03:14,AR,13486,PAID,4,19.47,DeliveredStatus
33153999,22:39:25,RO,72564,PAID,1,1.12,DeliveredStatus
33285910,15:30:45,AR,59285,PAID,1,3.67,CanceledStatus
33076023,15:20:45,MA,35586,PAID,4,5.83,CanceledStatus
33518427,22:24:01,ES,49068,PAID,4,9.4,DeliveredStatus
32903868,00:39:12,AR,67383,PAID,1,8.37,DeliveredStatus
32690854,19:48:10,TR,67725,PAID,2,2.3,DeliveredStatus
33414065,13:29:43,ES,14848,PAID,3,35,DeliveredStatus
32576983,15:05:40,AR,62540,PAID,1,4.87,DeliveredStatus
32928657,14:28:40,ES,196,PAID,1,2.8,DeliveredStatus
32311582,22:29:25,PT,9950,PAID,2,8.6,DeliveredStatus
32334440,22:26:04,AR,64637,PAID,1,3.64,DeliveredStatus
32297866,22:20:01,IT,10344,PAID,1,16.5,DeliveredStatus
32345165,21:07:38,CR,48111,PAID,4,24.5,DeliveredStatus
32517641,20:08:50,CR,57817,PAID,2,12.87,CanceledStatus
33077512,09:30:48,EC,51374,NOT_PAID,1,2.23,DeliveredStatus
33027623,21:37:31,AR,63139,PAID,4,9.33,DeliveredStatus
32530258,12:15:33,UA,68493,PAID,3,15.43,DeliveredStatus
32808783,16:59:11,UA,50750,PAID,3,22.17,DeliveredStatus
32263500,13:19:44,CR,57827,PAID,2,9.42,DeliveredStatus
32318739,20:32:40,AR,63732,PAID,5,6.27,CanceledStatus
32032256,15:34:17,RO,70008,PAID,1,16.86,DeliveredStatus
32913365,11:51:08,ES,21469,PAID,6,12.82,DeliveredStatus
32229065,18:13:42,UA,71711,PAID,1,39.24,DeliveredStatus
32428590,12:38:11,GT,33593,PAID,2,9.01,DeliveredStatus
32382388,15:52:05,UA,70656,PAID,1,1.31,DeliveredStatus
33537719,20:50:28,AR,56360,PAID,8,2.94,DeliveredStatus
32639066,22:25:29,AR,27750,PAID,1,2.65,DeliveredStatus
32760332,21:15:10,AR,16569,PAID,5,3.99,DeliveredStatus
32830286,14:50:34,AR,61021,PAID,1,4.62,DeliveredStatus
32890818,21:30:44,AR,63432,PAID,2,3.52,DeliveredStatus
32055956,19:25:53,TR,41122,PAID,3,5.74,DeliveredStatus
32239088,19:26:31,RO,72545,PAID,17,21.32,DeliveredStatus
32801251,14:46:03,ES,20116,PAID,9,12.83,DeliveredStatus
32449612,20:41:29,MA,34185,PAID,3,11.31,DeliveredStatus
32418038,17:53:44,ES,28675,PAID,3,8.2,DeliveredStatus
32273116,22:50:12,TR,44190,PAID,1,2.05,DeliveredStatus
33107758,18:50:06,ES,16266,PAID,5,15.05,DeliveredStatus
32950778,17:44:22,ES,69013,PAID,3,15.8,DeliveredStatus
32853395,19:53:59,PT,66893,PAID,10,14.39,DeliveredStatus
33503970,22:29:04,UA,56387,PAID,2,5.9,DeliveredStatus
32015447,08:07:06,AR,62801,PAID,7,2.28,DeliveredStatus
33375516,21:17:45,PE,47393,PAID,1,6.72,DeliveredStatus
32705400,12:27:35,CR,58171,PAID,2,4.52,DeliveredStatus
32054780,17:17:33,IT,11176,PAID,5,10.27,DeliveredStatus
33226813,12:58:55,UA,57161,PAID,6,22.43,DeliveredStatus
32583752,15:45:41,AR,62825,PAID,1,9.18,DeliveredStatus
33270739,17:03:18,ES,30119,PAID,6,8.51,DeliveredStatus
32473811,21:50:09,ES,27733,PAID,3,27.95,DeliveredStatus
32439659,22:14:02,TR,67724,PAID,1,0.98,DeliveredStatus
32839390,19:44:33,IT,10282,DELAYED,3,13.5,DeliveredStatus
33340818,00:55:24,TR,72416,PAID,2,1.8,DeliveredStatus
33371083,22:40:54,AR,63150,PAID,3,8.1,DeliveredStatus
32707970,19:42:20,MA,69483,PAID,7,13.73,DeliveredStatus
32923707,07:45:43,EC,51364,PAID,2,4.44,DeliveredStatus
32938063,11:56:00,AR,13991,PAID,1,4.51,DeliveredStatus
33527238,19:22:08,AR,27748,PAID,1,4.54,DeliveredStatus
33439926,13:27:31,AR,38626,PAID,1,4,DeliveredStatus
32272899,20:49:35,ES,5304,PAID,7,47.3,DeliveredStatus
32231962,13:34:36,AR,53626,PAID,2,2.98,DeliveredStatus
32757109,18:41:30,PE,69412,PAID,2,8.01,DeliveredStatus
32099748,19:47:39,ES,28675,PAID,4,11.95,DeliveredStatus
33281382,19:09:15,ES,50295,PAID,4,10.09,DeliveredStatus
33542332,21:24:16,AR,57670,PAID,2,15.1,DeliveredStatus
32410805,20:13:20,TR,50331,PAID,1,5.24,DeliveredStatus
33181091,19:53:51,CL,30336,PAID,1,0.09,DeliveredStatus
32663241,13:25:14,ES,20111,PAID,4,9.01,DeliveredStatus
32981664,21:37:24,UA,50835,PAID,5,13.89,CanceledStatus
33188568,20:54:20,CL,30314,PAID,1,0.07,DeliveredStatus
32824503,20:10:46,TR,44473,PAID,2,2.78,DeliveredStatus
32536556,13:03:08,ES,19790,PAID,1,10.9,DeliveredStatus
33120821,19:50:22,IT,10462,PAID,3,26,DeliveredStatus
33189226,20:58:56,AR,52350,PAID,4,28.2,DeliveredStatus
32413850,14:31:26,AR,62501,PAID,2,6.4,DeliveredStatus
32273265,13:50:36,CR,58173,PAID,2,12.18,CanceledStatus
32644638,21:33:16,PE,69213,PAID,1,1.73,DeliveredStatus
32446759,20:33:33,ES,27585,PAID,1,8.6,DeliveredStatus
32158385,21:36:24,AR,62826,PAID,1,7.59,DeliveredStatus
33396551,12:31:25,FR,3702,PAID,3,10.55,DeliveredStatus
32326976,21:34:09,AR,63414,PAID,1,11.04,DeliveredStatus
33487348,16:43:24,AR,45849,PAID,2,7.99,DeliveredStatus
32552760,14:39:44,ES,28669,PAID,4,25.35,DeliveredStatus
32846012,20:16:58,ES,16216,PAID,4,6.85,DeliveredStatus
32253104,13:39:56,EC,36790,PAID,1,3.52,DeliveredStatus
32286066,22:28:00,UA,68220,PAID,5,14,DeliveredStatus
32965406,14:20:24,DO,47810,PAID,1,6.06,DeliveredStatus
32168332,20:43:46,PE,36504,PAID,1,3.83,DeliveredStatus
33057811,13:07:11,ES,5271,PAID,7,10.42,DeliveredStatus
32711216,19:59:14,ES,8511,PAID,5,14.09,DeliveredStatus
32685281,13:00:47,AR,16169,PAID,1,4.66,DeliveredStatus
33122111,19:55:30,ES,10204,PAID,3,15.95,DeliveredStatus
32550100,09:11:44,EC,41131,PAID,2,6.61,CanceledStatus
33435124,17:51:57,EG,65118,PAID,3,3.06,CanceledStatus
32105704,21:05:21,ES,45348,PAID,3,22.7,DeliveredStatus
32222325,12:17:52,AR,45842,PAID,1,5.04,CanceledStatus
32641231,22:49:59,AR,61411,PAID,1,3.98,DeliveredStatus
32106489,22:08:14,RO,72551,PAID,9,12.95,DeliveredStatus
32244641,20:00:24,UA,50750,PAID,1,7.82,DeliveredStatus
33057164,15:01:32,TR,62036,PAID,4,7.27,DeliveredStatus
33104179,12:33:42,PE,13001,PAID,1,26.94,DeliveredStatus
32335493,22:33:23,AR,56001,PAID,6,4.37,DeliveredStatus
32360745,12:19:05,ES,16347,PAID,2,5.8,DeliveredStatus
33484158,20:35:01,ES,67447,PAID,3,12.55,DeliveredStatus
33390296,10:28:34,ES,5833,PAID,7,9.22,DeliveredStatus
33451432,21:39:56,GE,66102,PAID,4,8.3,CanceledStatus
32612014,18:06:02,AR,55219,PAID,2,4.25,DeliveredStatus
32575676,11:56:11,CR,70731,PAID,1,10.03,DeliveredStatus
32413186,19:27:32,EG,26925,PAID,1,4.46,DeliveredStatus
33113853,19:19:32,ES,225,PAID,1,4,DeliveredStatus
32786373,14:14:53,TR,44197,PAID,5,7,DeliveredStatus
32146735,20:16:53,AR,61342,PAID,3,16.31,DeliveredStatus
32186953,10:31:29,FR,10986,PAID,4,12.5,DeliveredStatus
32632484,19:14:45,EC,70734,PAID,2,7.03,CanceledStatus
32896479,22:26:35,UY,26746,PAID,1,6.77,DeliveredStatus
33073830,17:05:34,TR,32533,PAID,3,4.33,CanceledStatus
32344495,21:58:49,PE,16961,PAID,3,15.17,CanceledStatus
33181624,17:58:34,PE,44520,PAID,4,28.6,DeliveredStatus
33535455,20:33:41,AR,43855,PAID,2,9.07,DeliveredStatus
32043092,11:52:19,AR,59460,PAID,6,10.71,DeliveredStatus
32667792,14:10:00,FR,1043,PAID,1,5.7,DeliveredStatus
33427640,16:55:21,EG,68675,PAID,2,1.52,DeliveredStatus
32878943,23:20:33,MA,34508,PAID,1,2.4,CanceledStatus
32897738,20:39:55,PE,44520,PAID,2,3.92,DeliveredStatus
33044354,11:15:37,TR,62032,PAID,1,1.67,DeliveredStatus
32958397,20:39:47,TR,65626,PAID,2,4.89,DeliveredStatus
33395240,12:13:17,IT,1465,PAID,3,12.5,DeliveredStatus
33483564,16:33:28,AR,62524,PAID,3,4.54,DeliveredStatus
32756476,20:35:48,AR,42374,PAID,1,8.39,CanceledStatus
32105528,20:04:50,ES,28712,PAID,2,15.5,DeliveredStatus
32006996,09:34:24,RO,70006,PAID,1,41.1,CanceledStatus
32134824,21:49:32,ES,28712,PAID,5,27.5,DeliveredStatus
32849725,14:33:59,PE,13021,PAID,2,8.28,DeliveredStatus
32265090,20:25:15,ES,46266,PAID,3,27.1,DeliveredStatus
32087738,16:08:52,AR,54489,PAID,1,0.67,DeliveredStatus
33379909,00:07:08,AR,62517,PAID,4,15.77,DeliveredStatus
32919312,14:06:02,UA,50834,PAID,6,31.74,DeliveredStatus
32908308,11:03:22,EG,45164,PAID,3,0.84,DeliveredStatus
32665394,13:46:30,ES,69481,PAID,4,81.5,DeliveredStatus
32073217,20:10:34,RO,62411,PAID,4,12.54,DeliveredStatus
32020580,14:03:50,UA,58208,PAID,1,2.58,DeliveredStatus
32225723,17:46:03,UA,67019,PAID,4,8.96,DeliveredStatus
33226318,11:48:09,ES,16215,PAID,10,15.27,DeliveredStatus
33002436,22:05:59,MA,32491,PAID,1,2.68,CanceledStatus
32757918,20:48:14,AR,15144,PAID,1,5.86,CanceledStatus
33412080,16:19:35,TR,65769,PAID,4,15.38,DeliveredStatus
32151926,20:54:30,AR,62805,PAID,4,13.51,CanceledStatus
32431160,15:46:57,AR,58206,PAID,1,4.19,DeliveredStatus
32631685,21:08:16,AR,55375,PAID,1,6.42,CanceledStatus
32037098,11:08:53,AR,57749,PAID,2,6.25,DeliveredStatus
32992025,15:18:31,PE,69228,PAID,2,7.25,DeliveredStatus
32564238,11:30:37,EC,70079,PAID,1,7.43,DeliveredStatus
32932494,16:03:52,EG,50853,PAID,1,3.31,DeliveredStatus
33315521,17:16:09,UY,54990,PAID,3,6.43,DeliveredStatus
33337037,18:35:17,AR,62931,PAID,2,2.38,DeliveredStatus
32616952,16:40:25,PE,51853,PAID,2,6.66,DeliveredStatus
32840531,20:50:33,UA,69309,PAID,3,8.24,DeliveredStatus
32794246,14:43:05,UA,66702,PAID,1,8.24,DeliveredStatus
33223412,11:37:31,RO,66295,PAID,1,1.69,DeliveredStatus
33288783,20:03:11,IT,10699,PAID,2,5.77,DeliveredStatus
32875750,23:49:06,EG,28059,PAID,2,2.78,DeliveredStatus
32031770,14:30:53,ES,27639,PAID,2,13.95,DeliveredStatus
33355673,20:55:46,AR,34572,PAID,1,5.83,DeliveredStatus
33392554,13:23:12,TR,49796,PAID,4,5.48,DeliveredStatus
32007427,10:03:39,RO,72651,PAID,3,15.98,DeliveredStatus
32650024,09:40:35,EG,70677,PAID,3,5.81,DeliveredStatus
32236242,17:07:37,ES,30120,PAID,4,3.69,DeliveredStatus
32540145,13:35:38,IT,11149,PAID,3,32,DeliveredStatus
32050991,18:50:16,TR,71314,PAID,2,5.08,DeliveredStatus
32436670,21:05:20,EG,39401,PAID,4,2.41,DeliveredStatus
32821160,19:45:26,TR,47550,PAID,2,4.89,DeliveredStatus
32063118,20:18:18,TR,49813,PAID,3,1.56,DeliveredStatus
32358546,13:42:57,TR,62035,PAID,3,3.44,DeliveredStatus
32199289,13:33:34,IT,22608,PAID,8,14.17,DeliveredStatus
33434305,12:46:23,AR,59450,PAID,3,1.4,CanceledStatus
33388106,11:12:09,TR,68630,PAID,2,4.7,DeliveredStatus
32705850,15:30:06,AR,55213,PAID,1,5.55,DeliveredStatus
33420394,15:05:54,FR,1218,PAID,2,7.1,DeliveredStatus
33045255,10:03:07,ES,29447,PAID,3,4.34,DeliveredStatus
32196716,07:11:43,EC,51363,PAID,3,11.35,DeliveredStatus
32343744,21:49:26,EC,53740,PAID,2,7.26,DeliveredStatus
32892569,21:47:34,UY,26648,PAID,1,3.79,DeliveredStatus
32409818,14:06:58,AR,64637,PAID,1,8.39,DeliveredStatus
32955973,17:23:18,ES,30117,PAID,1,3.29,DeliveredStatus
32671681,15:46:28,UA,58615,PAID,1,5.72,DeliveredStatus
32043942,16:58:40,RO,62411,PAID,3,10.64,DeliveredStatus
32532635,13:03:43,RO,60271,PAID,1,5.91,CanceledStatus
33402050,13:20:41,IT,11172,PAID,11,25.48,DeliveredStatus
33421734,16:14:06,UA,64205,PAID,1,3.68,DeliveredStatus
32433966,15:56:38,CL,30296,PAID,1,0.03,DeliveredStatus
32588218,16:10:33,AR,32277,PAID,7,2.21,DeliveredStatus
33243441,16:31:08,TR,49799,PAID,2,3.84,DeliveredStatus
32333736,22:21:14,AR,62935,PAID,1,6.41,DeliveredStatus
32530116,12:12:06,RO,62411,PAID,1,5.48,DeliveredStatus
32870260,22:09:33,IT,12513,PAID,2,14.6,DeliveredStatus
32652930,10:41:23,FR,3296,PAID,1,79.99,DeliveredStatus
32707149,13:37:49,PA,18950,PAID,1,3.75,DeliveredStatus
32994542,21:29:11,ES,45465,PAID,1,15.5,DeliveredStatus
32274501,21:54:28,RO,47222,PAID,1,4.21,DeliveredStatus
33279329,19:58:52,UA,66024,PAID,2,32.32,DeliveredStatus
32584266,15:48:43,AR,55216,PAID,2,13.05,DeliveredStatus
32813613,15:41:50,ES,30119,PAID,12,19.24,CanceledStatus
32230368,16:22:11,PT,15721,PAID,2,6.65,DeliveredStatus
33147864,21:19:10,ES,27733,PAID,4,33.85,DeliveredStatus
32013442,13:34:12,TR,62032,PAID,4,5.57,DeliveredStatus
33457951,19:11:17,IT,528,PAID,2,19,DeliveredStatus
33547739,22:03:46,AR,63013,PAID,4,3.2,DeliveredStatus
33452594,12:45:59,EC,70080,PAID,1,5.78,DeliveredStatus
33044347,10:18:05,UA,67081,PAID,5,27.66,DeliveredStatus
32821996,19:51:39,TR,47528,PAID,1,4.23,CanceledStatus
33010263,21:54:04,ES,28703,PAID,1,10.7,DeliveredStatus
32406728,16:45:33,ES,28671,PAID,3,12.4,DeliveredStatus
32650507,09:12:09,ES,16347,PAID,3,4.9,DeliveredStatus
33098241,13:54:56,AR,62501,PAID,1,1.48,DeliveredStatus
32192900,14:30:24,TR,44528,PAID,1,1.64,DeliveredStatus
32187459,10:45:09,ES,47254,PAID,3,4.47,DeliveredStatus
32947379,17:16:41,ES,8214,PAID,2,2.3,DeliveredStatus
33353079,20:36:43,AR,56568,PAID,1,12.97,DeliveredStatus
32911244,12:13:49,UA,50834,PAID,7,23.1,DeliveredStatus
32803485,16:06:44,UA,68916,PAID,4,12.32,DeliveredStatus
32061626,20:05:10,TR,49810,PAID,2,3.94,DeliveredStatus
33345357,22:27:35,ES,28671,PAID,2,7.3,DeliveredStatus
32686176,18:08:52,EG,39401,PAID,2,1.01,DeliveredStatus
32752130,19:55:38,AR,63709,PAID,1,4.66,DeliveredStatus
33197816,21:56:37,AR,63012,PAID,3,2.35,DeliveredStatus
33380256,00:16:18,AR,27748,PAID,1,4.54,DeliveredStatus
33054989,12:39:04,IT,9052,PAID,2,7.97,DeliveredStatus
33052529,13:12:00,UA,59905,PAID,3,3.87,DeliveredStatus
32960247,18:53:47,IT,10706,PAID,4,11.99,DeliveredStatus
32654327,12:14:26,EG,73702,PAID,2,5.3,DeliveredStatus
32056605,18:30:31,UA,54574,PAID,3,3.85,CanceledStatus
33057724,12:06:29,ES,15874,PAID,8,26.65,DeliveredStatus
33060356,13:28:07,ES,54569,PAID,5,26.55,DeliveredStatus
32794227,15:42:58,TR,45208,PAID,1,3.6,DeliveredStatus
32335758,20:35:26,PE,36504,PAID,1,6.07,DeliveredStatus
33329939,22:04:37,ES,27733,PAID,3,27.7,DeliveredStatus
33161749,18:04:30,AR,14200,PAID,2,11.03,DeliveredStatus
32250138,13:27:02,EC,55381,PAID,1,8.36,DeliveredStatus
32444702,19:28:32,PT,72522,PAID,4,6.53,DeliveredStatus
32222635,16:20:28,MA,34510,PAID,1,4.65,DeliveredStatus
33368214,20:19:37,PE,28489,PAID,4,16.36,DeliveredStatus
33096526,18:43:33,UA,71604,PAID,3,10.31,DeliveredStatus
32691378,17:52:26,ES,51146,PAID,1,3.3,DeliveredStatus
32766977,19:14:26,GT,33593,PAID,5,21.54,DeliveredStatus
32554071,11:53:49,AR,58908,PAID,4,5.38,DeliveredStatus
32535680,13:50:00,RO,72544,PAID,5,10.48,DeliveredStatus
33360025,21:25:15,AR,63042,PAID,1,1.3,CanceledStatus
32232176,13:36:11,AR,63801,PAID,1,4.2,DeliveredStatus
33062527,09:45:48,AR,32185,PAID,1,1.48,DeliveredStatus
33113416,13:17:35,PE,15938,PAID,2,18.86,DeliveredStatus
33255297,15:58:41,ES,18664,PAID,1,10.35,CanceledStatus
32018263,17:43:02,ES,9443,PAID,9,19.53,DeliveredStatus
32281424,21:14:13,ES,5256,PAID,3,36.4,DeliveredStatus
33284488,19:24:19,IT,2502,PAID,1,6,DeliveredStatus
33236642,07:44:59,PE,11379,PAID,2,4.03,DeliveredStatus
32768631,20:31:03,PA,69823,PAID,4,31.96,CanceledStatus
33216519,23:11:23,PE,51292,PAID,2,6.14,CanceledStatus
32174694,10:04:18,ES,20134,PAID,1,12.29,DeliveredStatus
33135279,20:41:25,IT,12513,PAID,3,16.6,DeliveredStatus
33388915,09:43:40,ES,16347,PAID,5,6.84,DeliveredStatus
32231007,19:27:17,TR,66144,PAID,2,6.22,DeliveredStatus
32573277,14:44:24,AR,62855,PAID,4,6.62,DeliveredStatus
32850013,14:35:15,EC,61346,PAID,1,3.88,DeliveredStatus
33072056,14:53:25,ES,49474,PAID,8,10.53,DeliveredStatus
32056770,18:31:49,RO,70011,PAID,1,16.44,DeliveredStatus
33332450,21:14:42,ES,28669,PAID,3,22.15,DeliveredStatus
32755451,20:27:01,AR,62935,PAID,1,7.1,DeliveredStatus
32056830,13:32:16,AR,13992,PAID,1,2.68,DeliveredStatus
32000603,09:03:01,PE,44520,PAID,1,4.26,CanceledStatus
